,time,f,f2
635,6.3500000000000005,-0.003,0.17847791987429287
636,6.36,0.0,0.17737448895130326
637,6.37,-0.001,0.17624520041910743
638,6.38,0.002,0.17509026051373988
639,6.390000000000001,0.001,0.1739098796699613
640,6.4,-0.002,0.1727042724862542
641,6.41,0.002,0.17147365768914746
642,6.42,0.0,0.17021825809686902
643,6.43,-0.002,0.16893830058233753
644,6.44,-0.006999999999999999,0.16763401603549768
645,6.45,-0.015,0.16630563932500397
646,6.46,-0.013000000000000001,0.16495340925926005
647,6.47,-0.019,0.16357756854681765
648,6.48,-0.022000000000000002,0.16217836375614691
649,6.49,-0.01,0.1607560452747781
650,6.5,-0.004,0.15931086726782437
651,6.51,0.009000000000000001,0.15784308763589244
652,6.5200000000000005,0.013999999999999999,0.15635296797238604
653,6.53,0.005,0.15484077352021136
654,6.54,-0.004,0.15330677312788937
655,6.55,-0.013000000000000001,0.1517512392050821
656,6.5600000000000005,-0.011000000000000001,0.15017444767754107
657,6.57,-0.008,0.14857667794148535
658,6.58,-0.016,0.14695821281741508
659,6.59,-0.013999999999999999,0.14531933850336484
660,6.6000000000000005,0.0,0.14366034452761473
661,6.61,0.005,0.1419815237008538
662,6.62,0.004,0.14028317206781127
663,6.63,0.005,0.1385655888583635
664,6.640000000000001,0.005,0.1368290764381172
665,6.65,0.009000000000000001,0.1350739402584879
666,6.66,0.013000000000000001,0.13330048880627055
667,6.67,0.008,0.13150903355271787
668,6.68,0.005,0.1296998889021318
669,6.69,0.005,0.12787337213997474
670,6.7,0.001,0.12602980338051345
671,6.71,0.001,0.12416950551399691
672,6.72,-0.004,0.12229280415338391
673,6.73,-0.01,0.1204000275806254
674,6.74,-0.006999999999999999,0.11849150669250734
675,6.75,-0.005,0.1165675749460678
676,6.76,-0.006,0.1146285683035955
677,6.7700000000000005,-0.01,0.11267482517721611
678,6.78,-0.017,0.11070668637307746
679,6.79,-0.018000000000000002,0.10872449503514164
680,6.8,-0.005,0.10672859658859409
681,6.8100000000000005,0.003,0.10471933868287686
682,6.82,-0.001,0.10269707113435689
683,6.83,-0.006,0.1006621458686364
684,6.84,-0.001,0.09861491686251697
685,6.8500000000000005,0.006,0.09655574008562573
686,6.86,-0.002,0.09448497344171014
687,6.87,-0.005,0.09240297670961611
688,6.88,0.002,0.09031011148395438
689,6.890000000000001,0.005,0.08820674111546647
690,6.9,0.006999999999999999,0.08609323065109964
691,6.91,0.002,0.08396994677379895
692,6.92,-0.002,0.08183725774202896
693,6.93,-0.006,0.07969553332903244
694,6.94,-0.006,0.07754514476183547
695,6.95,-0.002,0.07538646466001038
696,6.96,-0.004,0.07321986697420459
697,6.97,-0.005,0.0710457269244478
698,6.98,0.0,0.06886442093824345
699,6.99,-0.004,0.06667632658845687
700,7.0,-0.013999999999999999,0.06448182253101059
701,7.01,-0.019,0.06228128844239539
702,7.0200000000000005,-0.023,0.06007510495700641
703,7.03,-0.019,0.05786365360431745
704,7.04,-0.011000000000000001,0.05564731674589779
705,7.05,0.003,0.05342647751229021
706,7.0600000000000005,0.008,0.05120151973975043
707,7.07,0.005,0.04897282790686572
708,7.08,0.005,0.046740787071059775
709,7.09,0.009000000000000001,0.044505782804992934
710,7.1000000000000005,0.009000000000000001,0.04226820113287009
711,7.11,0.009000000000000001,0.04002842846666585
712,7.12,0.008,0.03778685154227576
713,7.13,-0.002,0.03554385735560753
714,7.140000000000001,-0.005,0.03329983309861484
715,7.15,-0.008,0.031055166095295104
716,7.16,-0.009000000000000001,0.028810243737650208
717,7.17,-0.001,0.026565453421629113
718,7.18,0.002,0.024321182483056508
719,7.19,0.002,0.022077818133561692
720,7.2,0.005,0.019835747396517032
721,7.21,0.006999999999999999,0.017595357042994142
722,7.22,0.0,0.015357033527750003
723,7.23,0.002,0.013121162925255477
724,7.24,0.006,0.01088813086576848
725,7.25,0.001,0.008658322471474413
726,7.26,-0.006999999999999999,0.006432122292692578
727,7.2700000000000005,-0.013999999999999999,0.004209914244162533
728,7.28,-0.021,0.001992081541426466
729,7.29,-0.03,-0.00022099336269160164
730,7.3,-0.027999999999999997,-0.002428928841493816
731,7.3100000000000005,-0.02,-0.004631344157694451
732,7.32,-0.013000000000000001,-0.00682785952657447
733,7.33,-0.003,-0.009018096178994045
734,7.34,0.015,-0.01120167642425346
735,7.3500000000000005,0.022000000000000002,-0.01337822371279096
736,7.36,0.013000000000000001,-0.015547362698709627
737,7.37,0.016,-0.01770871930212026
738,7.38,0.013999999999999999,-0.019861920771294728
739,7.390000000000001,0.009000000000000001,-0.022006595744613694
740,7.4,0.01,-0.024142374312304236
741,7.41,0.005,-0.02626888807795577
742,7.42,0.005,-0.028385770219801213
743,7.43,-0.005,-0.030492655551759285
744,7.44,-0.013999999999999999,-0.032589180584224
745,7.45,-0.01,-0.034674983584589786
746,7.46,-0.019,-0.03674970463751068
747,7.47,-0.02,-0.03881298570487429
748,7.48,-0.013999999999999999,-0.04086447068548599
749,7.49,-0.009000000000000001,-0.04290380547445338
750,7.5,-0.006999999999999999,-0.04493063802226091
751,7.51,-0.009000000000000001,-0.04694461839352476
752,7.5200000000000005,-0.008,-0.048945398825418346
753,7.53,-0.009000000000000001,-0.05093263378575961
754,7.54,-0.012,-0.05290598003075095
755,7.55,-0.013999999999999999,-0.05486509666236278
756,7.5600000000000005,-0.012,-0.05680964518534915
757,7.57,-0.016,-0.05873928956388839
758,7.58,-0.019,-0.06065369627783879
759,7.59,-0.018000000000000002,-0.06255253437860117
760,7.6000000000000005,-0.016,-0.06443547554457907
761,7.61,-0.004,-0.06630219413622401
762,7.62,0.009000000000000001,-0.06815236725066307
763,7.63,0.016,-0.06998567477589594
764,7.640000000000001,0.01,-0.07180179944455364
765,7.65,0.004,-0.07360042688720803
766,7.66,0.005,-0.07538124568522858
767,7.67,0.006999999999999999,-0.07714394742317338
768,7.68,0.009000000000000001,-0.07888822674070611
769,7.69,0.011000000000000001,-0.08061378138403291
770,7.7,0.013999999999999999,-0.08232031225685038
771,7.71,0.013999999999999999,-0.08400752347079238
772,7.72,0.013000000000000001,-0.08567512239537464
773,7.73,-0.001,-0.08732281970742106
774,7.74,-0.018000000000000002,-0.08895032943996979
775,7.75,-0.015,-0.09055736903064972
776,7.76,-0.01,-0.09214365936951613
777,7.7700000000000005,-0.009000000000000001,-0.09370892484634104
778,7.78,-0.01,-0.09525289339735112
779,7.79,-0.009000000000000001,-0.0967752965514035
780,7.8,0.002,-0.09827586947558987
781,7.8100000000000005,0.01,-0.09975435102026808
782,7.82,0.011000000000000001,-0.10121048376350701
783,7.83,0.013999999999999999,-0.10264401405494233
784,7.84,0.011000000000000001,-0.10405469205903067
785,7.8500000000000005,-0.001,-0.10544227179770238
786,7.86,-0.008,-0.10680651119239848
787,7.87,-0.01,-0.10814717210548863
788,7.88,-0.018000000000000002,-0.10946402038106619
789,7.890000000000001,-0.027000000000000003,-0.11075682588510483
790,7.9,-0.016,-0.1120253625449797
791,7.91,-0.008,-0.11326940838834049
792,7.92,-0.006999999999999999,-0.11448874558133439
793,7.930000000000001,0.004,-0.11568316046616584
794,7.94,0.002,-0.11685244359799485
795,7.95,0.002,-0.11799638978116346
796,7.96,-0.003,-0.11911479810474358
797,7.97,-0.005,-0.12020747197740345
798,7.98,0.001,-0.12127421916158304
799,7.99,-0.005,-0.1223148518069771
800,8.0,-0.003,-0.12332918648331681
801,8.01,0.001,-0.12431704421244544
802,8.02,0.003,-0.12527825049968344
803,8.03,0.002,-0.12621263536447808
804,8.040000000000001,-0.008,-0.1271200333703299
805,8.05,-0.008,-0.1280002836539922
806,8.06,-0.005,-0.1288532299539436
807,8.07,-0.004,-0.1296787206381183
808,8.08,-0.011000000000000001,-0.13047660873090006
809,8.09,-0.023,-0.13124675193936752
810,8.1,-0.027999999999999997,-0.1319890126787927
811,8.11,-0.023,-0.13270325809738248
812,8.120000000000001,-0.008,-0.13338936010026314
813,8.13,0.0,-0.13404719537270127
814,8.14,-0.002,-0.1346766454025593
815,8.15,-0.002,-0.13527759650198096
816,8.16,-0.005,-0.1358499398282994
817,8.17,-0.012,-0.1363935714041708
818,8.18,-0.017,-0.13690839213692668
819,8.19,-0.013999999999999999,-0.13739430783713902
820,8.2,-0.005,-0.13785122923639956
821,8.21,-0.006,-0.13827907200430714
822,8.22,-0.001,-0.13867775676466174
823,8.23,0.009000000000000001,-0.13904720911086033
824,8.24,0.012,-0.13938735962049453
825,8.25,0.02,-0.13969814386914503
826,8.26,0.022000000000000002,-0.13997950244337043
827,8.27,0.017,-0.14023138095289162
828,8.28,0.008,-0.14045373004196304
829,8.290000000000001,-0.001,-0.14064650539993545
830,8.3,0.005,-0.1408096677710034
831,8.31,0.009000000000000001,-0.14094318296313768
832,8.32,0.004,-0.14104702185620005
833,8.33,-0.006999999999999999,-0.14112116040924194
834,8.34,-0.013000000000000001,-0.1411655796669779
835,8.35,-0.005,-0.14118026576544224
836,8.36,0.002,-0.14116520993681955
837,8.370000000000001,0.001,-0.1411204085134533
838,8.38,-0.004,-0.14104586293102916
839,8.39,-0.011000000000000001,-0.14094157973093047
840,8.4,-0.013000000000000001,-0.1408075705617708
841,8.41,-0.012,-0.14064385218009673
842,8.42,-0.016,-0.1404504464502644
843,8.43,-0.013000000000000001,-0.14022738034348725
844,8.44,-0.006999999999999999,-0.13997468593605905
845,8.45,-0.013000000000000001,-0.13969240040674272
846,8.46,-0.015,-0.1393805660333377
847,8.47,-0.016,-0.13903923018841624
848,8.48,-0.017,-0.13866844533423228
849,8.49,-0.011000000000000001,-0.1382682690168049
850,8.5,-0.016,-0.1378387638591744
851,8.51,-0.02,-0.13737999755383362
852,8.52,-0.02,-0.1368920428543331
853,8.53,-0.016,-0.13637497756606343
854,8.540000000000001,0.0,-0.13582888453621766
855,8.55,0.018000000000000002,-0.13525385164292636
856,8.56,0.032,-0.13464997178357868
857,8.57,0.035,-0.13401734286232247
858,8.58,0.023,-0.13335606777674602
859,8.59,0.006999999999999999,-0.13266625440374968
860,8.6,-0.013000000000000001,-0.13194801558459912
861,8.61,-0.022000000000000002,-0.13120146910916963
862,8.620000000000001,-0.013999999999999999,-0.1304267376993844
863,8.63,-0.013000000000000001,-0.12962394899183982
864,8.64,-0.018000000000000002,-0.1287932355196338
865,8.65,-0.017,-0.12793473469338768
866,8.66,-0.01,-0.12704858878147052
867,8.67,-0.005,-0.126134944889428
868,8.68,0.006999999999999999,-0.12519395493861696
869,8.69,0.015,-0.12422577564405146
870,8.700000000000001,0.011000000000000001,-0.12323056849145987
871,8.71,0.006999999999999999,-0.12220849971356018
872,8.72,0.005,-0.12115974026555398
873,8.73,-0.005,-0.12008446579984368
874,8.74,-0.013999999999999999,-0.11898285663997867
875,8.75,-0.016,-0.11785509775382953
876,8.76,-0.019,-0.11670137872599873
877,8.77,-0.018000000000000002,-0.11552189372947098
878,8.78,-0.015,-0.11431684149650435
879,8.790000000000001,-0.005,-0.11308642528877012
880,8.8,0.009000000000000001,-0.11183085286674455
881,8.81,0.01,-0.11055033645835678
882,8.82,0.006999999999999999,-0.10924509272689575
883,8.83,0.002,-0.10791534273818659
884,8.84,-0.002,-0.10656131192703455
885,8.85,0.005,-0.10518323006294439
886,8.86,0.003,-0.10378133121512378
887,8.870000000000001,-0.011000000000000001,-0.10235585371676859
888,8.88,-0.013000000000000001,-0.10090704012864216
889,8.89,-0.008,-0.09943513720195096
890,8.9,-0.009000000000000001,-0.09794039584052107
891,8.91,-0.013000000000000001,-0.09642307106228487
892,8.92,-0.01,-0.09488342196008026
893,8.93,0.002,-0.09332171166177083
894,8.94,0.0,-0.09173820728968918
895,8.950000000000001,-0.006,-0.09013317991941629
896,8.96,0.0,-0.08850690453789545
897,8.97,0.005,-0.08685966000089285
898,8.98,0.013000000000000001,-0.08519172898980854
899,8.99,0.009000000000000001,-0.08350339796784523
900,9.0,0.002,-0.0817949571355392
901,9.01,0.009000000000000001,-0.08006670038566699
902,9.02,0.019,-0.07831892525752504
903,9.03,0.021,-0.0765519328905966
904,9.040000000000001,0.02,-0.07476602797761056
905,9.05,0.011000000000000001,-0.07296151871699874
906,9.06,-0.006999999999999999,-0.07113871676476036
907,9.07,-0.018000000000000002,-0.06929793718573797
908,9.08,-0.028999999999999998,-0.06743949840431873
909,9.09,-0.026000000000000002,-0.06556372215456008
910,9.1,-0.023,-0.0636709334297546
911,9.11,-0.021,-0.06176146043143804
912,9.120000000000001,-0.006999999999999999,-0.059835634517849796
913,9.13,-0.006999999999999999,-0.057893790151851476
914,9.14,-0.003,-0.05593626484831715
915,9.15,-0.001,-0.053963399120995126
916,9.16,0.001,-0.051975536428857216
917,9.17,0.003,-0.04997302312193875
918,9.18,-0.013000000000000001,-0.04795620838668091
919,9.19,-0.016,-0.04592544419078004
920,9.200000000000001,-0.018000000000000002,-0.04388108522755685
921,9.21,-0.017,-0.041823488859851765
922,9.22,-0.011000000000000001,-0.0397530150634533
923,9.23,-0.018000000000000002,-0.03767002637007222
924,9.24,-0.012,-0.035574887809868616
925,9.25,-0.004,-0.033467966853538034
926,9.26,0.006999999999999999,-0.03134963335397134
927,9.27,0.009000000000000001,-0.029220259487491188
928,9.28,0.002,-0.027080219694678446
929,9.290000000000001,0.011000000000000001,-0.024929890620797646
930,9.3,0.012,-0.02276965105582729
931,9.31,0.012,-0.02059988187410755
932,9.32,0.003,-0.01842096597361409
933,9.33,-0.006,-0.01623328821486658
934,9.34,-0.001,-0.014037235359482871
935,9.35,-0.009000000000000001,-0.011833196008385729
936,9.36,-0.016,-0.009621560539675333
937,9.370000000000001,-0.006,-0.007402721046174677
938,9.38,0.006,-0.005177071272657986
939,9.39,0.006999999999999999,-0.0029450065527732994
940,9.4,0.006999999999999999,-0.0007069237456663324
941,9.41,0.002,0.0015367788276804961
942,9.42,-0.011000000000000001,0.003785701448388412
943,9.43,-0.018000000000000002,0.006039443063887818
944,9.44,-0.009000000000000001,0.008297601352382777
945,9.450000000000001,0.011000000000000001,0.01055977278756043
946,9.46,0.02,0.01282555270353847
947,9.47,0.021,0.015094535360041406
948,9.48,0.016,0.01736631400778821
949,9.49,-0.002,0.019640480954090822
950,9.5,-0.023,0.021916627628646657
951,9.51,-0.035,0.024194344649517755
952,9.52,-0.034,0.026473221889282528
953,9.53,-0.028999999999999998,0.028752848541355958
954,9.540000000000001,-0.012,0.031032813186462727
955,9.55,0.003,0.03331270385925228
956,9.56,0.015,0.03559210811505204
957,9.57,0.018000000000000002,0.03787061309673917
958,9.58,0.012,0.04014780560172549
959,9.59,0.005,0.042423272149048896
960,9.6,-0.001,0.04469659904654971
961,9.61,0.004,0.046967372458130326
962,9.620000000000001,0.001,0.049235178471087715
963,9.63,-0.016,0.05149960316350111
964,9.64,-0.026000000000000002,0.05376023267167152
965,9.65,-0.026000000000000002,0.056016653257598414
966,9.66,-0.018000000000000002,0.0582684513764829
967,9.67,-0.017,0.06051521374425051
968,9.68,-0.011000000000000001,0.06275652740507759
969,9.69,0.004,0.06499197979891391
970,9.700000000000001,0.006,0.06722115882899143
971,9.71,0.006999999999999999,0.06944365292930454
972,9.72,0.004,0.07165905113205719
973,9.73,-0.005,0.07386694313505839
974,9.74,-0.006,0.07606691936906484
975,9.75,-0.004,0.07825857106504969
976,9.76,0.0,0.08044149032139686
977,9.77,0.002,0.08261527017100041
978,9.78,-0.004,0.08477950464826707
979,9.790000000000001,-0.004,0.08693378885600683
980,9.8,0.002,0.08907771903219959
981,9.81,0.0,0.09121089261663007
982,9.82,-0.002,0.09333290831738061
983,9.83,-0.005,0.09544336617716909
984,9.84,-0.004,0.09754186763952284
985,9.85,-0.006999999999999999,0.09962801561477548
986,9.86,-0.011000000000000001,0.10170141454588244
987,9.870000000000001,0.0,0.10376167047403713
988,9.88,-0.002,0.10580839110408043
989,9.89,-0.002,0.10784118586969577
990,9.9,0.013999999999999999,0.10985966599837442
991,9.91,0.016,0.11186344457614364
992,9.92,0.015,0.11385213661204706
993,9.93,0.0,0.11582535910236626
994,9.94,-0.023,0.11778273109457296
995,9.950000000000001,-0.032,0.11972387375100364
996,9.96,-0.038,0.12164841041224263
997,9.97,-0.023,0.12355596666020706
998,9.98,0.0,0.12544617038092307
999,9.99,0.008,0.1273186518269795
1000,10.0,0.016,0.12917304367965532
1001,10.01,0.013999999999999999,0.13100898111070275
1002,10.02,0.01,0.13282610184378632
1003,10.03,0.005,0.1346240462155564
1004,10.040000000000001,-0.009000000000000001,0.13640245723635763
1005,10.05,-0.013999999999999999,0.13816098065055524
1006,10.06,-0.017,0.13989926499647434
1007,10.07,-0.016,0.1416169616659385
1008,10.08,-0.021,0.14331372496340183
1009,10.09,-0.03,0.14498921216465932
1010,10.1,-0.018000000000000002,0.14664308357513633
1011,10.11,-0.004,0.14827500258773374
1012,10.120000000000001,0.006,0.14988463574023336
1013,10.13,0.012,0.1514716527722401
1014,10.14,0.01,0.15303572668166646
1015,10.15,0.009000000000000001,0.1545765337807401
1016,10.16,0.0,0.15609375375152582
1017,10.17,-0.005,0.1575870697009591
1018,10.18,-0.009000000000000001,0.15905616821537505
1019,10.19,-0.006,0.1605007394145301
1020,10.200000000000001,0.003,0.1619204770051017
1021,10.21,-0.001,0.16331507833366282
1022,10.22,-0.009000000000000001,0.16468424443911775
1023,10.23,-0.011000000000000001,0.16602768010459487
1024,10.24,-0.013000000000000001,0.16734509390878477
1025,10.25,-0.001,0.1686361982767153
1026,10.26,0.017,0.1699007095299591
1027,10.27,0.015,0.17113834793625982
1028,10.28,0.012,0.17234883775857207
1029,10.290000000000001,0.006999999999999999,0.1735319073035088
1030,10.3,0.0,0.17468728896918145
1031,10.31,-0.004,0.17581471929243347
1032,10.32,-0.013999999999999999,0.17691393899545424
1033,10.33,-0.008,0.17798469303176254
1034,10.34,0.006999999999999999,0.17902673063156305
1035,10.35,0.013000000000000001,0.18003980534645617
1036,10.36,0.018000000000000002,0.1810236750934998
1037,10.370000000000001,0.006999999999999999,0.18197810219861646
1038,10.38,-0.009000000000000001,0.18290285343933488
1039,10.39,-0.027999999999999997,0.18379770008686339
1040,10.4,-0.044000000000000004,0.18466241794748134
1041,10.41,-0.039,0.1854967874032511
1042,10.42,-0.031,0.18630059345203356
1043,10.43,-0.013999999999999999,0.18707362574681052
1044,10.44,0.016,0.18781567863429707
1045,10.450000000000001,0.016,0.18852655119284545
1046,10.46,0.006999999999999999,0.1892060472696307
1047,10.47,0.013999999999999999,0.18985397551711242
1048,10.48,0.01,0.19047014942876553
1049,10.49,0.002,0.19105438737407462
1050,10.5,-0.005,0.19160651263278627
1051,10.51,-0.006,0.1921263534284134
1052,10.52,0.003,0.19261374296098566
1053,10.53,0.003,0.19306851943903924
1054,10.540000000000001,0.006999999999999999,0.1934905261108416
1055,10.55,0.006,0.19387961129484793
1056,10.56,-0.002,0.19423562840937925
1057,10.57,-0.004,0.19455843600151984
1058,10.58,-0.013999999999999999,0.19484789777523057
1059,10.59,-0.016,0.19510388261866937
1060,10.6,-0.013000000000000001,0.19532626463071617
1061,10.61,-0.018000000000000002,0.1955149231466984
1062,10.620000000000001,-0.006,0.19566974276331123
1063,10.63,-0.004,0.19579061336272735
1064,10.64,-0.008,0.19587743013589423
1065,10.65,-0.009000000000000001,0.19593009360501318
1066,10.66,-0.02,0.19594850964519667
1067,10.67,-0.02,0.19593258950529815
1068,10.68,-0.02,0.19588224982791544
1069,10.69,-0.006999999999999999,0.1957974126685565
1070,10.700000000000001,0.01,0.19567800551397196
1071,10.71,0.005,0.19552396129964628
